customer_id,gender,age,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST_00173,Female,35,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.85,1157.2,No
CUST_00174,Male,33,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,64.39,132.14,Yes
CUST_00175,Female,18,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,65.12,1842.52,Yes
CUST_00176,Male,47,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),53.41,1077.69,Yes
CUST_00177,Female,43,0,Yes,No,29,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),56.56,1639.27,No
CUST_00178,Male,62,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.95,700.88,No
CUST_00179,Female,50,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.43,1413.35,No
CUST_00180,Male,65,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.0,775.88,No
CUST_00181,Male,34,1,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.0,474.09,Yes
CUST_00182,Male,62,0,No,No,59,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),48.53,2880.24,No
CUST_00183,Female,37,0,Yes,No,8,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),43.54,331.29,No
CUST_00184,Female,56,0,Yes,No,1,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,57.56,20,Yes
CUST_00185,Male,23,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,360.19,Yes
CUST_00186,Female,48,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.0,20,Yes
CUST_00187,Female,18,0,No,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,79.85,2812.61,No
CUST_00188,Female,40,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,57.18,870.86,No
CUST_00189,Female,51,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),42.88,424.78,No
CUST_00190,Male,37,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),56.13,771.38,Yes
CUST_00191,Male,29,1,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.0,286.05,No
CUST_00192,Female,57,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,68.43,719.56,Yes
CUST_00193,Female,43,0,No,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.98,578.47,Yes
CUST_00194,Female,37,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,37.11,290.28,Yes
CUST_00195,Male,45,1,Yes,No,48,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),48.1,2324.34,No
CUST_00196,Male,80,1,Yes,No,6,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,27.34,93.39,Yes
CUST_00197,Female,62,0,No,Yes,20,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.97,1639.99,No
CUST_00198,Female,62,1,Yes,No,2,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),52.79,48.8,Yes
CUST_00199,Female,51,0,Yes,Yes,36,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,84.35,3051.46,No
CUST_00200,Female,47,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),67.16,2086.04,No
CUST_00201,Female,18,0,Yes,Yes,17,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,41.2,768.07,Yes
CUST_00202,Male,34,0,Yes,Yes,13,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,41.85,523.11,Yes
CUST_00203,Male,37,0,Yes,No,31,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,50.16,1509.7,No
CUST_00204,Female,18,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),58.44,130.67,No
CUST_00205,Female,27,0,Yes,No,8,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,35.17,268.04,Yes
CUST_00206,Male,18,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.7,1355.94,Yes
CUST_00207,Male,44,0,No,Yes,19,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,22.87,388.62,No
CUST_00208,Female,57,0,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),54.85,549.11,No
CUST_00209,Male,61,0,No,No,27,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),48.29,1345.02,Yes
CUST_00210,Male,51,0,No,Yes,14,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,41.67,632.59,Yes
CUST_00211,Female,30,0,Yes,No,12,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,30.09,294.65,No
CUST_00212,Female,18,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.51,137.06,Yes
CUST_00213,Female,18,1,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),85.61,1972.37,No
CUST_00214,Male,25,0,No,No,12,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),37.8,538.39,Yes
CUST_00215,Female,31,0,Yes,Yes,36,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,63.51,2247.18,No
CUST_00216,Male,42,0,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.0,698.31,Yes
CUST_00217,Male,29,1,Yes,No,30,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,65.3,1934.48,No
CUST_00218,Female,50,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,101.02,1480.65,No
CUST_00219,Female,41,1,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.28,26.68,Yes
CUST_00220,Female,45,0,No,No,32,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),51.05,1660.09,Yes
CUST_00221,Female,62,0,No,Yes,7,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,51.06,312.39,Yes
CUST_00222,Female,27,0,No,No,70,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,44.0,3069.96,No
CUST_00223,Male,51,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.59,427.24,Yes
CUST_00224,Male,44,0,No,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.0,476.93,No
CUST_00225,Male,39,0,No,No,36,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,66.18,2397.04,No
CUST_00226,Male,58,1,No,No,59,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),23.24,1382.66,No
CUST_00227,Female,58,0,No,No,39,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,60.68,2444.44,Yes
CUST_00228,Male,30,1,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,84.38,Yes
CUST_00229,Female,42,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,25.86,468.1,Yes
CUST_00230,Female,49,0,No,No,38,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),36.98,1268.96,Yes
CUST_00231,Female,40,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,62.67,4388.57,No
CUST_00232,Male,53,0,No,Yes,62,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,89.16,5505.47,Yes
CUST_00233,Female,49,0,No,No,2,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,72.1,214.73,Yes
CUST_00234,Male,72,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.67,459.84,No
CUST_00235,Male,22,0,No,Yes,6,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.24,284.16,Yes
CUST_00236,Female,43,0,Yes,No,10,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,54.24,534.43,Yes
CUST_00237,Male,31,1,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.0,115.31,No
CUST_00238,Male,54,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.21,1130.11,No
CUST_00239,Female,20,0,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.0,1281.38,No
CUST_00240,Male,50,0,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,40.99,1407.18,No
CUST_00241,Female,35,0,Yes,No,27,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,64.97,1778.1,Yes
CUST_00242,Female,33,1,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,81.56,1299.51,Yes
CUST_00243,Female,23,0,No,No,9,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),60.43,585.73,Yes
CUST_00244,Male,38,0,Yes,No,12,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,24.01,341.95,Yes
CUST_00245,Male,61,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),71.94,1913.22,Yes
CUST_00246,Female,44,0,Yes,No,1,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.15,108.12,Yes
CUST_00247,Male,54,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),60.64,1200.07,Yes
CUST_00248,Female,69,1,Yes,No,7,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),58.82,475.83,No
CUST_00249,Female,48,0,Yes,Yes,56,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),58.6,3217.21,No
CUST_00250,Female,36,1,No,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,292.25,Yes
CUST_00251,Male,52,1,No,Yes,20,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,42.43,832.76,Yes
CUST_00252,Male,36,0,No,Yes,15,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,44.43,689.35,No
CUST_00253,Female,37,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.22,757.3,Yes
CUST_00254,Male,22,0,No,Yes,16,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),42.23,693.83,No
CUST_00255,Male,58,0,No,Yes,69,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,52.38,3601.71,No
CUST_00256,Female,39,0,Yes,No,32,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),100.83,3199.17,No
CUST_00257,Female,47,0,No,No,9,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,42.35,356.64,Yes
CUST_00258,Female,29,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,50.11,1866.91,Yes
CUST_00259,Female,51,1,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),47.17,510.31,Yes
CUST_00260,Male,33,0,No,No,7,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),56.01,378.37,No
CUST_00261,Female,42,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,633.76,Yes
CUST_00262,Female,58,0,No,Yes,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),48.5,956.37,No
CUST_00263,Male,56,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.0,628.08,No
CUST_00264,Female,44,0,No,Yes,36,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),35.28,1279.04,No
CUST_00265,Female,18,0,No,Yes,26,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.82,1862.92,Yes
CUST_00266,Female,80,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,41.37,913.36,No
CUST_00267,Female,71,1,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.21,213.11,Yes
CUST_00268,Female,55,0,No,No,0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,71.7,66.67,Yes
CUST_00269,Male,33,0,No,No,9,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,36.04,367.44,Yes
CUST_00270,Male,43,0,Yes,No,11,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,44.99,452.43,No
CUST_00271,Female,36,0,No,No,1,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,34.89,80.7,Yes
CUST_00272,Female,63,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,64.6,129.56,No
CUST_00273,Female,48,0,No,No,37,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,78.39,2916.64,No
CUST_00274,Female,33,0,Yes,No,48,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),64.88,3234.73,Yes
CUST_00275,Female,37,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.0,1036.27,No
CUST_00276,Male,61,0,No,No,32,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),50.55,1612.48,Yes
CUST_00277,Female,69,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),81.34,3868.06,No
CUST_00278,Female,67,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),74.91,3570.43,No
CUST_00279,Female,56,0,No,Yes,23,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,52.79,1282.29,No
CUST_00280,Female,41,0,No,No,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,73.75,1584.17,No
CUST_00281,Female,18,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Electronic check,51.45,3070.38,No
CUST_00282,Male,49,0,Yes,No,7,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),57.25,493.18,No
CUST_00283,Male,44,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,86.03,5969.61,No
CUST_00284,Male,47,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),50.01,2661.22,No
CUST_00285,Female,45,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),57.18,253.23,No
CUST_00286,Male,25,0,Yes,No,30,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,59.37,1771.13,No
CUST_00287,Male,53,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,74.63,692.39,No
CUST_00288,Female,54,0,No,No,48,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),46.86,2242.79,Yes
CUST_00289,Male,55,1,No,No,12,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),50.51,632.99,No
CUST_00290,Female,59,0,Yes,No,1,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.08,20,Yes
CUST_00291,Male,54,0,No,No,57,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,48.38,2789.44,No
CUST_00292,Male,38,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),53.59,483.66,Yes
CUST_00293,Female,43,0,No,No,10,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,25.83,330.38,Yes
CUST_00294,Male,46,1,Yes,Yes,38,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,51.92,1950.58,Yes
CUST_00295,Male,46,1,Yes,No,0,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.7,20,Yes
CUST_00296,Female,59,0,No,Yes,26,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),41.16,1036.35,Yes
CUST_00297,Female,54,0,No,Yes,13,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),20.0,226.28,No
CUST_00298,Male,76,0,Yes,Yes,53,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.52,3990.11,No
CUST_00299,Female,78,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.0,739.33,No
CUST_00300,Male,46,1,Yes,No,15,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),77.1,1132.04,Yes
CUST_00301,Male,18,0,Yes,No,0,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,35.54,20,Yes
CUST_00302,Female,63,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,67.2,498.46,Yes
CUST_00303,Female,36,1,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.15,851.69,Yes
CUST_00304,Female,32,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,62.35,1896.8,Yes
CUST_00305,Female,39,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),78.23,4837.21,Yes
CUST_00306,Female,38,1,No,No,59,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,48.1,2895.86,Yes
CUST_00307,Female,54,0,No,No,27,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,48.57,1388.82,No
CUST_00308,Male,21,0,Yes,No,50,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Mailed check,57.38,2767.66,Yes
CUST_00309,Female,28,0,Yes,No,35,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),52.41,1831.28,Yes
CUST_00310,Male,50,0,Yes,Yes,0,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,49.61,49.72,Yes
CUST_00311,Male,54,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.0,20,No
CUST_00312,Male,54,0,Yes,No,62,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),66.99,4128.13,No
CUST_00313,Male,33,0,Yes,No,21,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),50.83,1002.86,Yes
CUST_00314,Female,30,0,Yes,Yes,7,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,50.13,372.23,Yes
CUST_00315,Female,37,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,79.78,359.73,Yes
CUST_00316,Female,48,1,No,Yes,11,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,28.79,383.45,Yes
CUST_00317,Male,67,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),68.34,1785.34,No
CUST_00318,Male,18,1,Yes,No,25,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,56.98,1418.07,No
CUST_00319,Male,41,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),71.36,3394.96,No
CUST_00320,Male,25,0,No,No,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),41.53,227.73,Yes
CUST_00321,Female,20,0,No,No,26,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,68.49,1786.17,Yes
CUST_00322,Female,59,1,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.0,52.74,Yes
CUST_00323,Female,53,1,No,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),62.46,1893.07,No
CUST_00324,Male,51,0,Yes,No,7,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.63,399.67,Yes
CUST_00325,Female,58,0,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),48.78,793.65,No
CUST_00326,Female,37,0,No,Yes,31,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,57.23,1765.36,Yes
CUST_00327,Female,38,0,Yes,Yes,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.0,225.71,No
CUST_00328,Female,77,0,Yes,Yes,3,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),48.08,162.88,Yes
CUST_00329,Male,41,0,No,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),63.88,1337.45,No
